"Date","id","County","Overall","Incidence_vs_Active","Deaths","Recovered","Active","Quarantine_inbound","Quarantine_contact","Contracted.health.services","Acvtive_DPS","Acvtive_ZOL","Work","Academy","School","Dormitories","Weddings","Hotels","Public_Transport","Others"
2020-11-08,19,"Wielicki",1630,"126,22/29,66",27,1218,383,1,266,11,51,33,12,2,0,0,5,0,0,1249
2020-11-08,20,"M.kraków",17055,"218,90/69,49",201,11436,5414,33,469,315,266,62,60,13,0,36,34,32,0,15735
2020-11-08,21,"M.nowysacz",1917,"228,78/110,15",57,937,923,3,1442,65,166,NA,188,26,3,0,7,1,0,16
2020-11-08,22,"M.tarnów",1673,"154,24/92,19",30,643,1000,8,544,69,43,4,44,NA,NA,NA,NA,NA,NA,961
2020-11-09,1,"Bochenski",1873,"175,28/89,46",44,865,956,3,262,49,240,0,13,26,0,0,31,0,0,1249
2020-11-09,2,"Brzeski",1182,"126,82/74,36",23,464,693,3,38,92,19,36,2,0,0,0,0,21,0,971
2020-11-09,3,"Chrzanowski",1356,"108,88/65,92",14,521,821,1,40,27,25,2,16,4,NA,0,8,0,0,1233
2020-11-09,4,"Dabrowski",789,"133,34/69,96",16,359,414,2,67,40,28,32,7,3,0,0,0,0,0,610
2020-11-09,5,"Gorlicki",1557,"142,99/85,04",8,605,926,2,227,246,75,25,29,37,0,0,20,0,0,896
2020-11-09,6,"Krakowski",5189,"185,83/69,69",55,3186,1946,6,170,72,67,3,13,4,0,0,2,4,0,4848
2020-11-09,7,"Limanowski",2822,"214,17/105,11",35,1401,1385,0,520,100,63,0,11,12,0,0,0,0,1,2115
2020-11-09,8,"Miechowski",1141,"233,73/197,06",16,163,962,0,140,0,219,0,23,0,0,0,0,0,0,759
2020-11-09,9,"Myslenicki",3290,"257,84/87,54",29,2144,1117,0,348,191,142,27,117,44,3,0,4,0,0,2414
2020-11-09,10,"Nowosadecki",4223,"194,79/93,36",112,2087,2024,7,3357,136,78,2,421,97,0,0,20,1,0,104
2020-11-09,11,"Nowotarski",3286,"171,34/79,31",39,1705,1521,2,499,238,115,50,145,32,0,0,0,0,1,2204
2020-11-09,12,"Olkuski",1722,"154,83/50,35",38,1124,560,4,16,88,69,1,71,19,0,0,2,0,0,1452
2020-11-09,13,"Oswiecimski",1961,"127,76/82,09",39,662,1260,2,249,65,30,59,0,0,0,0,0,0,0,1556
2020-11-09,14,"Proszowicki",711,"164,50/73,34",9,385,317,2,10,20,127,0,6,0,0,0,0,0,0,546
2020-11-09,15,"Suski",2286,"271,39/91,18",30,1487,768,2,270,70,87,53,114,35,0,0,19,0,0,1636
2020-11-09,16,"Tarnowski",2240,"111,17/59,41",43,999,1197,6,788,31,89,0,58,0,0,0,0,0,0,1268
2020-11-09,17,"Tatrzanski",1681,"246,94/107,39",37,908,731,2,227,249,89,0,82,121,0,0,0,0,0,911
2020-11-09,18,"Wadowicki",3090,"193,12/142,87",29,774,2286,NA,275,136,153,0,26,90,0,0,0,0,0,2410
2020-11-09,19,"Wielicki",1783,"138,07/41,51",27,1218,536,1,266,11,51,33,12,2,0,0,5,0,0,1402
2020-11-09,20,"M.kraków",17908,"229,85/71,75",203,12111,5590,33,469,315,266,62,60,13,0,36,34,32,0,16588
2020-11-09,21,"M.nowysacz",1956,"233,43/111,70",57,963,936,3,1480,65,166,0,189,26,3,0,7,1,0,16
2020-11-09,22,"M.tarnów",1832,"168,89/98,92",30,729,1073,8,574,73,43,4,51,0,0,0,0,0,0,1079
2020-11-10,1,"Bochenski",1949,"182,39/96,48",45,865,1031,3,269,49,240,0,13,26,0,0,31,0,0,1318
2020-11-10,2,"Brzeski",1268,"136,05/77,15",23,524,719,3,38,92,19,36,2,0,0,0,0,21,0,1057
2020-11-10,3,"Chrzanowski",1409,"113,14/66,81",14,563,832,1,40,27,25,2,16,4,0,0,8,0,0,1286
2020-11-10,4,"Dabrowski",819,"138,41/67,09",19,403,397,2,69,40,28,32,7,3,0,0,0,0,0,638
2020-11-10,5,"Gorlicki",1635,"150,16/83,11",9,701,905,2,235,249,75,25,34,40,0,0,20,0,0,955
2020-11-10,6,"Krakowski",5513,"197,43/71,55",59,3454,1998,6,170,72,67,3,13,4,0,0,2,4,0,5172
2020-11-10,7,"Limanowski",2864,"217,36/106,33",39,1423,1401,0,520,100,66,0,11,12,0,0,0,0,1,2154
2020-11-10,8,"Miechowski",1161,"237,82/189,89",16,218,927,0,142,0,219,0,23,0,0,0,0,0,0,777
2020-11-10,9,"Myslenicki",3348,"262,38/91,14",32,2153,1163,0,348,193,143,28,117,44,3,0,4,0,0,2468
2020-11-10,10,"Nowosadecki",4354,"200,83/98,62",118,2098,2138,7,3475,137,89,2,422,97,0,0,20,1,0,104
2020-11-10,11,"Nowotarski",3353,"174,83/78,68",40,1783,1509,2,506,238,115,50,145,32,0,0,0,0,1,2264
2020-11-10,12,"Olkuski",1807,"162,48/50,89",40,1201,566,4,16,88,70,1,71,19,0,0,2,0,0,1536
2020-11-10,13,"Oswiecimski",2031,"132,32/86,65",39,662,1330,2,249,65,30,59,0,0,0,0,0,0,0,1626
2020-11-10,14,"Proszowicki",728,"168,43/63,86",9,443,276,2,10,20,127,0,6,0,0,0,0,0,0,563
2020-11-10,15,"Suski",2315,"274,84/81,44",31,1597,686,2,270,70,110,53,114,35,0,0,19,0,0,1642
2020-11-10,16,"Tarnowski",2412,"119,70/67,94",43,999,1369,6,813,31,94,0,58,0,0,0,0,0,0,1410
2020-11-10,17,"Tatrzanski",1711,"251,35/99,45",37,992,677,2,227,252,90,0,82,122,0,0,0,0,0,936
2020-11-10,18,"Wadowicki",3239,"202,43/152,18",29,774,2435,0,277,136,159,0,26,91,0,0,0,0,0,2550
2020-11-10,19,"Wielicki",1881,"145,66/42,98",29,1295,555,1,266,11,51,33,12,2,0,0,5,0,0,1500
2020-11-10,20,"M.kraków",18789,"241,16/81,77",208,12206,6371,33,469,315,266,62,60,13,0,36,34,32,0,17469
2020-11-10,21,"M.nowysacz",2001,"238,80/114,09",60,985,956,3,1524,65,167,0,189,26,3,0,7,1,0,16
2020-11-10,22,"M.tarnów",1988,"183,28/113,30",30,729,1229,8,604,73,47,4,51,0,0,0,0,0,0,1201
2020-11-11,1,"Bochenski",2055,"192,31/106,31",46,865,1136,3,269,49,240,0,13,26,0,0,31,0,0,1424
2020-11-11,2,"Brzeski",1368,"146,78/77,68",30,612,724,3,38,92,19,36,2,0,0,0,0,21,0,1157
2020-11-11,3,"Chrzanowski",1459,"117,15/67,93",14,599,846,1,40,27,25,2,16,4,0,0,8,0,0,1336
2020-11-11,4,"Dabrowski",845,"142,80/64,72",20,442,383,2,69,40,28,32,7,3,0,0,0,0,0,664
2020-11-11,5,"Gorlicki",1752,"160,90/85,41",9,793,930,2,252,257,76,27,42,42,0,0,20,0,NA,1034
2020-11-11,6,"Krakowski",6017,"215,48/89,49",60,3456,2499,6,170,75,68,3,13,4,0,0,2,4,0,5672
2020-11-11,7,"Limanowski",2874,"218,12/107,01",40,1423,1410,0,520,100,69,0,11,12,0,0,0,0,1,2161
2020-11-11,8,"Miechowski",1188,"243,35/195,42",16,218,954,0,143,0,219,0,23,0,0,0,0,0,0,803
2020-11-11,9,"Myslenicki",3538,"277,27/89,03",38,2364,1136,0,354,201,144,30,121,45,3,0,4,0,0,2636
2020-11-11,10,"Nowosadecki",4455,"205,49/100,92",119,2148,2188,7,3570,137,89,2,426,99,0,0,20,1,0,104
2020-11-11,11,"Nowotarski",3413,"177,96/78,94",45,1832,1514,2,511,238,116,50,145,32,0,0,0,0,1,2318
2020-11-11,12,"Olkuski",1930,"173,53/51,79",46,1308,576,4,16,88,70,1,71,19,0,0,2,0,0,1659
2020-11-11,13,"Oswiecimski",2091,"136,23/88,93",42,684,1365,2,249,65,30,59,0,0,0,0,0,0,0,1686
2020-11-11,14,"Proszowicki",740,"171,21/52,29",9,505,226,2,10,20,127,0,6,0,0,0,0,0,0,575
2020-11-11,15,"Suski",2396,"284,45/83,34",34,1659,702,2,270,70,110,53,114,35,0,0,19,0,0,1723
2020-11-11,16,"Tarnowski",2559,"127,00/71,12",46,1079,1433,6,861,33,97,0,58,0,0,0,0,0,0,1504
2020-11-11,17,"Tatrzanski",1728,"253,85/89,17",39,1077,607,2,227,254,92,0,84,123,0,0,0,0,0,946
2020-11-11,18,"Wadowicki",3385,"211,55/143,74",29,1055,2300,0,277,138,170,0,26,93,0,0,0,0,0,2681
2020-11-11,19,"Wielicki",1997,"154,64/25,17",29,1641,325,1,266,11,51,33,12,2,0,0,5,0,0,1616
2020-11-11,20,"M.kraków",19585,"251,37/83,26",214,12880,6487,33,469,338,279,62,60,13,0,36,34,32,0,18229
2020-11-11,21,"M.nowysacz",2062,"246,08/118,15",63,1009,990,3,1585,65,167,0,189,26,3,0,7,1,0,16
2020-11-11,22,"M.tarnów",2085,"192,22/101,87",31,949,1105,8,631,73,51,4,51,0,0,0,0,0,0,1267
2020-11-12,1,"Bochenski",2089,"195,49/109,49",46,865,1170,3,269,49,240,0,13,26,0,0,31,0,0,1458
2020-11-12,2,"Brzeski",1418,"152,14/83,05",30,612,774,3,38,92,19,36,2,0,0,0,0,21,0,1207
2020-11-12,3,"Chrzanowski",1506,"120,93/71,71",14,599,893,1,40,27,25,2,16,4,0,0,8,0,0,1383
2020-11-12,4,"Dabrowski",864,"146,01/67,94",20,442,402,2,69,40,28,32,7,3,0,0,0,0,0,683
2020-11-12,5,"Gorlicki",1801,"165,40/81,92",19,870,892,2,261,262,77,28,44,44,0,0,20,0,0,1063
2020-11-12,6,"Krakowski",6069,"217,34/84,05",63,3657,2347,6,170,82,70,3,13,4,0,0,2,4,0,5715
2020-11-12,7,"Limanowski",2893,"219,56/108,38",41,1423,1428,0,520,102,69,0,11,12,0,0,0,0,1,2178
2020-11-12,8,"Miechowski",1224,"250,73/197,67",16,243,965,0,147,0,219,0,23,0,0,0,0,0,0,835
2020-11-12,9,"Myslenicki",3591,"281,43/93,10",39,2364,1188,0,357,203,147,34,120,45,3,0,4,0,0,2678
2020-11-12,10,"Nowosadecki",4572,"210,89/103,69",119,2205,2248,7,3683,138,89,2,429,99,NA,NA,20,1,NA,104
2020-11-12,11,"Nowotarski",3445,"179,63/78,53",50,1867,1506,2,513,238,116,50,145,32,0,0,0,0,1,2348
2020-11-12,12,"Olkuski",2024,"181,99/60,24",46,1308,670,4,16,88,70,1,71,19,0,0,2,0,0,1753
2020-11-12,13,"Oswiecimski",2114,"137,73/90,43",42,684,1388,2,249,65,30,59,0,0,0,0,0,0,0,1709
2020-11-12,14,"Proszowicki",753,"174,22/42,80",9,559,185,2,10,20,127,0,6,0,0,0,0,0,0,588
2020-11-12,15,"Suski",2420,"287,30/81,32",34,1700,685,2,270,70,110,53,114,35,0,0,19,0,0,1747
2020-11-12,16,"Tarnowski",2636,"130,82/60,20",46,1376,1213,6,887,33,97,0,58,0,0,0,0,0,0,1555
2020-11-12,17,"Tatrzanski",1744,"256,20/91,52",39,1077,623,2,230,255,92,0,84,123,0,0,0,0,0,958
2020-11-12,18,"Wadowicki",3511,"219,43/151,62",29,1055,2426,0,282,139,180,0,26,93,0,0,0,0,0,2791
2020-11-12,19,"Wielicki",2075,"160,68/31,21",29,1641,403,1,266,11,51,33,12,2,0,0,5,0,0,1694
2020-11-12,20,"M.kraków",20590,"264,27/90,12",222,13343,7021,33,469,368,297,62,60,13,0,36,34,32,0,19186
2020-11-12,21,"M.nowysacz",2154,"257,06/122,80",63,1062,1029,3,1672,67,167,NA,192,26,3,NA,7,1,NA,16
2020-11-12,22,"M.tarnów",2161,"199,23/90,62",31,1147,983,8,651,73,51,4,51,NA,NA,NA,NA,NA,NA,1323
2020-11-13,1,"Bochenski",2182,"204,20/117,91",49,865,1260,3,274,49,240,0,13,26,0,0,31,0,0,1546
2020-11-13,2,"Brzeski",1505,"161,48/92,38",30,612,861,3,38,92,19,36,2,0,0,0,0,21,0,1294
2020-11-13,3,"Chrzanowski",1582,"127,03/77,81",14,599,969,1,40,27,25,2,16,4,0,0,8,0,0,1459
2020-11-13,4,"Dabrowski",888,"150,07/67,43",22,467,399,2,69,40,28,32,7,3,0,0,0,0,0,707
2020-11-13,5,"Gorlicki",1854,"170,27/86,60",20,870,943,2,266,265,85,28,45,44,0,0,20,0,0,1099
2020-11-13,6,"Krakowski",6492,"232,49/90,39",67,3899,2524,6,170,85,70,3,13,4,0,0,2,4,0,6135
2020-11-13,7,"Limanowski",2941,"223,20/109,97",41,1450,1449,0,530,102,69,0,11,12,0,0,0,0,1,2216
2020-11-13,8,"Miechowski",1252,"256,46/203,41",16,243,993,0,151,0,219,0,23,0,0,0,0,0,0,859
2020-11-13,9,"Myslenicki",3674,"287,93/98,98",42,2369,1263,0,359,205,148,34,123,45,3,0,4,0,0,2753
2020-11-13,10,"Nowosadecki",4677,"215,73/108,30",124,2205,2348,7,3787,138,89,2,429,99,0,0,20,1,0,105
2020-11-13,11,"Nowotarski",3504,"182,71/81,34",55,1867,1560,2,520,242,116,50,146,32,0,0,0,0,1,2395
2020-11-13,12,"Olkuski",2105,"189,27/64,11",46,1346,713,4,16,88,70,1,71,19,0,0,2,0,0,1834
2020-11-13,13,"Oswiecimski",2186,"142,42/94,80",47,684,1455,2,249,65,30,59,0,0,0,0,0,0,0,1781
2020-11-13,14,"Proszowicki",768,"177,69/46,27",9,559,200,2,10,20,127,0,6,0,0,0,0,0,0,603
2020-11-13,15,"Suski",2433,"288,85/75,62",40,1755,637,2,270,70,110,53,114,35,0,0,19,0,0,1760
2020-11-13,16,"Tarnowski",2767,"137,32/66,45",51,1376,1339,6,902,33,153,0,58,0,0,0,0,0,0,1615
2020-11-13,17,"Tatrzanski",1765,"259,28/94,31",42,1076,642,2,231,255,95,0,84,124,0,0,0,0,0,974
2020-11-13,18,"Wadowicki",3613,"225,80/148,68",31,1202,2379,0,284,141,189,0,26,93,0,0,0,0,0,2880
2020-11-13,19,"Wielicki",2286,"177,02/47,55",29,1641,614,1,266,11,51,33,12,2,0,0,5,0,0,1905
2020-11-13,20,"M.kraków",21015,"269,73/88,19",233,13907,6871,33,469,392,302,62,60,13,0,36,34,32,0,19582
2020-11-13,21,"M.nowysacz",2212,"263,98/129,48",65,1062,1085,3,1732,67,167,0,192,26,3,0,7,1,0,14
2020-11-13,22,"M.tarnów",2224,"205,03/95,69",39,1147,1038,8,674,73,51,4,51,0,0,0,0,0,0,1363
2020-11-14,1,"Bochenski",2298,"215,05/128,58",51,865,1374,3,280,49,240,0,13,26,0,0,31,0,0,1656
2020-11-14,2,"Brzeski",1557,"167,06/97,96",30,612,913,3,38,92,19,36,2,0,0,0,0,21,0,1346
2020-11-14,3,"Chrzanowski",1659,"133,21/83,99",14,599,1046,1,40,27,25,2,16,4,0,0,8,0,0,1536
2020-11-14,4,"Dabrowski",912,"154,12/71,32",24,466,422,2,71,40,28,32,7,3,0,0,0,0,0,729
2020-11-14,5,"Gorlicki",1891,"173,67/89,82",22,870,978,2,272,265,86,28,48,44,0,0,20,0,0,1126
2020-11-14,6,"Krakowski",6704,"240,08/90,03",75,4113,2514,6,170,91,70,3,13,4,0,0,2,4,0,6341
2020-11-14,7,"Limanowski",2954,"224,19/109,74",51,1456,1446,0,530,102,69,0,11,12,0,0,0,0,1,2229
2020-11-14,8,"Miechowski",1289,"264,04/210,99",16,243,1030,0,162,0,219,0,23,0,0,0,0,0,0,885
2020-11-14,9,"Myslenicki",3759,"294,59/105,56",43,2369,1347,0,360,206,148,38,123,45,3,0,4,0,0,2832
2020-11-14,10,"Nowosadecki",4810,"221,87/111,44",127,2267,2416,7,3904,138,91,2,440,100,0,0,20,1,0,107
2020-11-14,11,"Nowotarski",3549,"185,05/83,38",61,1866,1599,2,525,243,116,50,147,32,0,0,0,0,1,2433
2020-11-14,12,"Olkuski",2167,"194,84/69,32",50,1346,771,4,16,88,70,1,71,19,0,0,2,0,0,1896
2020-11-14,13,"Oswiecimski",2285,"148,87/100,99",51,684,1550,2,249,65,30,59,0,0,0,0,0,0,0,1880
2020-11-14,14,"Proszowicki",789,"182,55/48,12",9,572,208,2,10,20,127,0,8,0,0,0,0,0,0,622
2020-11-14,15,"Suski",2520,"299,17/85,95",40,1755,724,2,270,70,110,53,114,35,0,0,19,0,0,1847
2020-11-14,16,"Tarnowski",2864,"142,14/71,27",51,1376,1436,6,932,33,153,0,64,0,0,0,0,0,0,1676
2020-11-14,17,"Tatrzanski",1780,"261,49/80,80",46,1179,550,2,231,256,95,0,85,124,0,0,0,0,0,987
2020-11-14,18,"Wadowicki",3686,"230,37/152,81",39,1201,2445,0,284,142,197,0,26,95,0,0,0,0,0,2942
2020-11-14,19,"Wielicki",2520,"195,14/52,43",35,1806,677,1,266,11,51,33,12,2,0,0,5,0,0,2139
2020-11-14,20,"M.kraków",21593,"277,15/88,10",255,14470,6864,33,469,465,314,89,60,13,0,36,34,32,0,20048
2020-11-14,21,"M.nowysacz",2247,"268,16/126,62",66,1120,1061,3,1766,67,167,0,193,26,3,0,7,1,0,14
2020-11-14,22,"M.tarnów",2294,"211,49/102,15",39,1147,1108,8,694,73,51,4,51,0,0,0,0,0,0,1413
2020-11-15,1,"Bochenski",2362,"221,04/111,27",51,1114,1189,3,284,49,240,0,13,26,0,0,31,0,0,1716
2020-11-15,2,"Brzeski",1622,"174,03/92,81",39,716,865,3,38,92,19,36,2,0,0,0,0,21,0,1411
2020-11-15,3,"Chrzanowski",1730,"138,92/87,52",14,626,1090,1,40,27,25,2,16,4,0,0,8,0,0,1607
2020-11-15,4,"Dabrowski",928,"156,83/56,95",25,566,337,2,76,40,28,32,7,3,0,0,0,0,0,740
2020-11-15,5,"Gorlicki",1911,"175,50/88,26",22,906,961,2,282,265,86,28,48,44,0,0,20,0,0,1136
2020-11-15,6,"Krakowski",6929,"248,14/97,98",75,4116,2736,6,170,91,70,3,13,4,0,0,2,4,0,6566
2020-11-15,7,"Limanowski",2992,"227,07/112,63",51,1456,1484,0,536,102,69,0,11,12,0,0,0,0,1,2261
2020-11-15,8,"Miechowski",1339,"274,28/221,03",17,243,1079,0,176,0,219,0,23,0,0,0,0,0,0,921
2020-11-15,9,"Myslenicki",3801,"297,88/108,86",43,2369,1389,0,364,206,148,38,123,45,3,0,4,0,0,2870
2020-11-15,10,"Nowosadecki",4901,"226,07/115,59",128,2267,2506,7,3989,139,91,2,444,100,0,0,20,1,0,108
2020-11-15,11,"Nowotarski",3568,"186,04/82,07",62,1909,1574,2,526,244,116,50,147,32,0,0,0,0,1,2450
2020-11-15,12,"Olkuski",2218,"199,43/71,12",53,1374,791,4,16,88,70,1,71,19,0,0,2,0,0,1947
2020-11-15,13,"Oswiecimski",2365,"154,09/106,20",51,684,1630,2,249,65,30,59,0,0,0,0,0,0,0,1960
2020-11-15,14,"Proszowicki",800,"185,09/46,50",10,589,201,2,10,20,127,0,8,0,0,0,0,0,0,633
2020-11-15,15,"Suski",2544,"302,02/88,56",44,1753,746,2,270,70,110,53,114,35,0,0,19,0,0,1871
2020-11-15,16,"Tarnowski",2928,"145,31/74,24",55,1376,1496,6,956,33,156,0,65,0,0,0,0,0,0,1712
2020-11-15,17,"Tatrzanski",1792,"263,25/81,24",47,1187,553,2,231,257,95,0,85,124,0,0,0,0,0,998
2020-11-15,18,"Wadowicki",3733,"233,30/155,62",41,1201,2490,0,284,143,197,0,26,95,0,0,0,0,0,2988
2020-11-15,19,"Wielicki",2776,"214,97/58,70",35,1981,758,1,266,11,51,33,12,2,0,0,5,0,0,2395
2020-11-15,20,"M.kraków",22121,"283,92/94,70",256,14483,7378,33,469,465,314,89,60,13,0,36,34,32,0,20576
2020-11-15,21,"M.nowysacz",2268,"270,66/129,13",66,1120,1082,3,1785,67,167,0,194,26,3,0,7,1,0,15
2020-11-15,22,"M.tarnów",2358,"217,39/107,77",42,1147,1169,8,719,73,51,4,56,0,0,0,0,0,0,1447
2020-11-16,1,"Bochenski",2398,"224,41/75,90",53,1526,811,3,295,49,240,0,13,26,0,0,31,0,0,1741
2020-11-16,2,"Brzeski",1644,"176,39/67,92",39,970,633,3,38,92,19,36,2,0,0,0,0,21,0,1433
2020-11-16,3,"Chrzanowski",1787,"143,49/90,74",14,643,1130,1,40,27,25,2,16,4,0,0,8,0,0,1664
2020-11-16,4,"Dabrowski",937,"158,35/58,47",25,566,346,2,76,40,28,32,7,3,0,0,0,0,0,749
2020-11-16,5,"Gorlicki",1917,"176,06/88,72",22,907,966,2,282,266,86,28,48,44,0,0,20,0,0,1141
2020-11-16,6,"Krakowski",7067,"253,08/96,76",75,4288,2702,6,170,96,72,3,13,4,0,0,2,4,0,6697
2020-11-16,7,"Limanowski",3026,"229,65/108,91",51,1539,1435,0,542,102,69,0,11,12,0,0,0,0,1,2289
2020-11-16,8,"Miechowski",1389,"284,53/231,27",17,243,1129,0,183,0,219,0,23,0,0,0,0,0,0,964
2020-11-16,9,"Myslenicki",3833,"300,39/98,04",43,2539,1251,0,366,206,149,38,123,45,3,0,4,0,0,2899
2020-11-16,10,"Nowosadecki",4957,"228,65/118,18",128,2267,2562,7,4035,140,91,2,445,105,0,0,20,1,0,111
2020-11-16,11,"Nowotarski",3591,"187,24/80,25",62,1967,1539,2,528,247,116,51,147,32,0,0,0,0,1,2467
2020-11-16,12,"Olkuski",2244,"201,77/65,46",54,1462,728,4,16,88,70,1,71,19,0,0,2,0,0,1973
2020-11-16,13,"Oswiecimski",2403,"156,56/108,67",51,684,1668,2,249,65,30,59,0,0,0,0,0,0,0,1998
2020-11-16,14,"Proszowicki",807,"186,71/47,89",11,589,207,2,10,20,127,0,8,0,0,0,0,0,0,640
2020-11-16,15,"Suski",2545,"302,14/80,14",44,1825,675,2,270,70,110,53,114,35,0,0,19,0,0,1872
2020-11-16,16,"Tarnowski",2978,"147,79/74,39",56,1422,1499,6,978,33,156,0,65,0,0,0,0,0,0,1740
2020-11-16,17,"Tatrzanski",1796,"263,84/59,94",47,1336,408,2,231,257,95,0,85,124,0,0,0,0,0,1002
2020-11-16,18,"Wadowicki",3777,"236,05/139,43",41,1504,2231,0,284,143,204,0,26,95,0,0,0,0,0,3025
2020-11-16,19,"Wielicki",3042,"235,57/79,14",35,1983,1022,1,266,11,51,33,12,2,0,0,5,0,0,2661
2020-11-16,20,"M.kraków",22440,"288,02/91,85",256,15024,7156,33,469,487,315,89,60,13,0,36,34,32,0,20872
2020-11-16,21,"M.nowysacz",2310,"275,68/134,14",66,1120,1124,3,1823,67,168,0,196,26,3,0,7,1,0,16
2020-11-16,22,"M.tarnów",2393,"220,61/101,13",42,1254,1097,8,727,73,51,4,56,0,0,0,0,0,0,1474
2020-11-17,1,"Bochenski",2460,"230,21/81,32",57,1526,869,3,302,49,240,0,13,26,0,0,31,0,0,1796
2020-11-17,2,"Brzeski",1757,"188,52/80,04",39,970,746,3,38,92,19,36,2,0,0,0,0,21,0,1546
2020-11-17,3,"Chrzanowski",1870,"150,16/93,47",15,691,1164,1,40,27,25,2,16,4,0,0,8,0,0,1747
2020-11-17,4,"Dabrowski",966,"163,25/58,81",30,588,348,2,76,40,28,32,7,3,0,0,0,0,0,778
2020-11-17,5,"Gorlicki",1960,"180,00/87,71",22,961,955,2,293,267,81,28,48,46,0,0,20,0,0,1175
2020-11-17,6,"Krakowski",7227,"258,81/85,12",76,4772,2377,6,170,105,78,3,13,4,0,0,2,4,0,6842
2020-11-17,7,"Limanowski",3041,"230,79/106,63",52,1583,1405,0,544,102,70,0,11,12,0,0,0,0,1,2301
2020-11-17,8,"Miechowski",1456,"298,25/216,31",17,383,1056,0,193,0,219,0,23,0,0,0,0,0,0,1021
2020-11-17,9,"Myslenicki",3917,"306,97/83,39",44,2809,1064,0,369,208,150,38,124,45,3,0,4,0,0,2976
2020-11-17,10,"Nowosadecki",5069,"233,81/120,57",134,2321,2614,7,4134,140,91,2,453,105,0,0,20,1,0,116
2020-11-17,11,"Nowotarski",3625,"189,02/78,84",64,2024,1512,2,532,247,116,51,150,32,0,0,0,0,1,2494
2020-11-17,12,"Olkuski",2272,"204,29/42,26",58,1744,470,4,16,88,70,1,71,19,0,0,2,0,0,2001
2020-11-17,13,"Oswiecimski",2458,"160,14/112,26",51,684,1723,2,249,65,30,59,0,0,0,0,0,0,0,2053
2020-11-17,14,"Proszowicki",812,"187,87/32,16",11,662,139,2,10,20,127,0,8,0,0,0,0,0,0,645
2020-11-17,15,"Suski",2558,"303,69/64,46",45,1969,543,2,270,70,110,53,114,35,0,0,19,0,0,1885
2020-11-17,16,"Tarnowski",3059,"151,81/78,41",56,1422,1580,6,994,33,180,0,65,0,0,0,0,0,0,1781
2020-11-17,17,"Tatrzanski",1801,"264,57/60,52",48,1336,412,2,231,257,95,0,85,124,0,0,0,0,0,1007
2020-11-17,18,"Wadowicki",3836,"239,74/122,68",41,1831,1963,0,284,145,204,0,26,95,0,0,0,0,0,3082
2020-11-17,19,"Wielicki",3302,"255,70/85,88",35,2156,1109,1,266,11,51,33,12,2,0,0,5,0,0,2921
2020-11-17,20,"M.kraków",22716,"291,56/78,45",263,16337,6112,33,469,561,336,89,60,13,0,36,34,32,0,21053
2020-11-17,21,"M.nowysacz",2371,"282,96/138,20",71,1142,1158,3,1883,67,168,0,197,26,3,0,7,1,0,16
2020-11-17,22,"M.tarnów",2472,"227,90/108,42",42,1254,1176,8,739,73,51,4,56,0,0,0,0,0,0,1541
2020-11-18,1,"Bochenski",2528,"236,58/87,59",58,1526,936,3,302,49,243,0,13,26,0,0,31,0,0,1861
2020-11-18,2,"Brzeski",1783,"191,31/81,12",55,970,756,3,38,92,19,36,2,0,0,0,0,21,0,1572
2020-11-18,3,"Chrzanowski",1975,"158,59/92,18",16,811,1148,1,40,27,25,2,16,4,0,0,8,0,0,1852
2020-11-18,4,"Dabrowski",992,"167,64/56,61",30,627,335,2,76,40,28,32,7,3,0,0,0,0,0,804
2020-11-18,5,"Gorlicki",2004,"184,05/89,45",25,981,974,2,302,268,81,28,48,46,0,0,20,0,0,1209
2020-11-18,6,"Krakowski",7290,"261,07/63,92",77,5426,1785,6,170,163,79,3,13,4,0,0,2,4,0,6846
2020-11-18,7,"Limanowski",3052,"231,63/102,23",57,1647,1347,0,544,102,70,0,11,12,0,0,0,0,1,2312
2020-11-18,8,"Miechowski",1478,"302,76/199,93",19,483,976,0,198,0,219,0,23,0,0,0,0,0,0,1038
2020-11-18,9,"Myslenicki",3977,"311,68/87,93",46,2809,1122,0,372,211,150,38,125,45,3,0,4,0,0,3029
2020-11-18,10,"Nowosadecki",5223,"240,92/127,54",137,2321,2765,7,4282,142,92,2,454,105,0,0,20,1,0,118
2020-11-18,11,"Nowotarski",3658,"190,74/76,96",64,2093,1476,2,532,248,116,51,150,32,0,0,0,0,1,2526
2020-11-18,12,"Olkuski",2382,"214,18/31,83",60,1968,354,4,16,98,70,1,71,19,0,0,2,0,0,2101
2020-11-18,13,"Oswiecimski",2573,"167,64/119,75",51,684,1838,2,249,65,30,59,0,0,0,0,0,0,0,2168
2020-11-18,14,"Proszowicki",827,"191,34/35,63",11,662,154,2,10,20,127,0,8,0,0,0,0,0,0,660
2020-11-18,15,"Suski",2618,"310,81/67,08",49,2003,565,2,270,70,122,53,114,35,0,0,19,0,0,1933
2020-11-18,16,"Tarnowski",3104,"154,05/74,49",61,1541,1501,6,994,33,180,0,65,0,0,0,0,0,0,1826
2020-11-18,17,"Tatrzanski",1817,"266,92/59,35",49,1359,404,2,231,258,95,0,85,124,0,0,0,0,0,1022
2020-11-18,18,"Wadowicki",3881,"242,55/114,31",45,2006,1829,0,284,145,204,0,26,95,0,0,0,0,0,3127
2020-11-18,19,"Wielicki",3567,"276,22/92,93",43,2321,1200,1,266,11,51,33,12,2,0,0,5,0,0,3186
